"IDLink","day1","day2"
665.0,1.6666666666666667,3.4166666666666665
666.0,1.6666666666666667,8.0
667.0,1.8194444444444444,14.875
668.0,0.6527777777777778,1.0
669.0,0.0,0.0
670.0,0.2777777777777778,6.194444444444445
671.0,-0.3333333333333333,0.0
672.0,-0.041666666666666664,0.0
673.0,-0.041666666666666664,0.0
674.0,0.0,0.0
675.0,35.56944444444444,84.29166666666667
676.0,16.125,45.80555555555556
677.0,-0.013888888888888888,0.0
678.0,-0.3333333333333333,0.0
679.0,-1.0,-1.0
680.0,-0.027777777777777776,0.0
681.0,31.583333333333332,51.833333333333336
682.0,0.0,0.0
683.0,3.1944444444444446,7.916666666666667
684.0,0.0,0.0
685.0,9.597222222222221,20.90277777777778
687.0,-0.5,0.0
688.0,-0.375,0.0
690.0,3.2083333333333335,12.305555555555555
691.0,4.972222222222222,7.0
692.0,6.930555555555555,17.416666666666668
693.0,0.0,0.0
694.0,-0.027777777777777776,0.0
695.0,0.0,0.0
696.0,-0.3333333333333333,0.0
697.0,-0.375,0.0
698.0,34.22222222222222,88.31944444444444
699.0,2.263888888888889,4.0
700.0,0.6111111111111112,2.0
701.0,0.4722222222222222,7.819444444444445
702.0,0.0,0.0
703.0,0.9861111111111112,1.0
704.0,-0.013888888888888888,0.0
705.0,1.8888888888888888,3.0
706.0,-0.013888888888888888,0.06944444444444445
707.0,-0.16666666666666666,0.0
708.0,19.5,45.763888888888886
709.0,0.0,0.0
710.0,89.76388888888889,174.26388888888889
711.0,0.0,0.0
712.0,-0.013888888888888888,0.0
713.0,0.5416666666666666,1.0
714.0,72.52777777777777,142.65277777777777
715.0,-1.0,1.1111111111111112
716.0,-1.0,-1.0
717.0,-0.041666666666666664,0.0
723.0,-0.3333333333333333,0.0
724.0,-0.027777777777777776,0.0
725.0,4.722222222222222,12.0
727.0,57.958333333333336,87.68055555555556
728.0,13.944444444444445,44.916666666666664
729.0,-0.875,2.25
731.0,-0.3888888888888889,0.0
732.0,3.638888888888889,7.0
733.0,-0.027777777777777776,0.0
734.0,-0.25,0.0
735.0,-0.013888888888888888,0.4722222222222222
736.0,-0.027777777777777776,0.0
737.0,1.6111111111111112,7.375
738.0,0.8194444444444444,14.555555555555555
739.0,8.833333333333334,24.430555555555557
740.0,-0.013888888888888888,0.0
741.0,0.0,0.0
742.0,61.84722222222222,95.375
743.0,-0.013888888888888888,0.0
744.0,-0.013888888888888888,0.3611111111111111
745.0,-0.3333333333333333,0.0
746.0,-0.3333333333333333,0.0
747.0,-0.3333333333333333,0.0
748.0,2.888888888888889,4.930555555555555
749.0,-0.041666666666666664,0.0
750.0,9.319444444444445,28.819444444444443
751.0,-1.0,-1.0
752.0,38.69444444444444,135.31944444444446
754.0,-1.0,-1.0
755.0,0.0,0.0
756.0,0.0,0.0
757.0,-0.3333333333333333,0.0
758.0,-0.3611111111111111,0.0
759.0,-0.3472222222222222,0.0
760.0,0.7638888888888888,10.652777777777779
761.0,18.23611111111111,32.916666666666664
762.0,-0.013888888888888888,0.0
763.0,-0.3888888888888889,0.0
764.0,-0.3472222222222222,0.0
765.0,0.3333333333333333,3.736111111111111
767.0,-0.041666666666666664,0.0
768.0,3.388888888888889,10.01388888888889
769.0,1.0,1.0
770.0,4.166666666666667,5.0
771.0,-0.125,0.0
773.0,0.0,0.0
774.0,1.9027777777777777,12.055555555555555
776.0,0.2222222222222222,19.01388888888889
777.0,-0.041666666666666664,0.6527777777777778
778.0,0.0,0.1388888888888889
779.0,-0.08333333333333333,0.0
780.0,-0.013888888888888888,0.0
781.0,0.6527777777777778,2.0
783.0,7.027777777777778,25.069444444444443
784.0,-0.3611111111111111,0.0
785.0,-0.041666666666666664,0.0
786.0,3.763888888888889,7.722222222222222
787.0,-0.013888888888888888,0.0
788.0,12.027777777777779,21.84722222222222
789.0,-0.041666666666666664,0.0
794.0,-0.027777777777777776,0.0
795.0,-0.08333333333333333,0.0
796.0,-0.013888888888888888,0.0
798.0,39.041666666666664,89.54166666666667
799.0,-0.027777777777777776,0.0
800.0,-0.2916666666666667,0.0
801.0,-0.013888888888888888,0.0
802.0,2.75,8.652777777777779
805.0,-0.08333333333333333,0.0
806.0,0.875,2.0
807.0,1.9166666666666667,2.0
808.0,-0.16666666666666666,0.0
809.0,-0.20833333333333334,0.0
811.0,325.40277777777777,523.5555555555555
813.0,-0.041666666666666664,0.0
814.0,0.3333333333333333,1.0
815.0,-0.5416666666666666,0.0
816.0,-0.08333333333333333,0.0
817.0,0.0,0.0
818.0,0.0,0.0
819.0,0.8333333333333334,1.0
820.0,-0.041666666666666664,0.0
821.0,0.0,0.0
822.0,5.555555555555555,14.375
823.0,-0.08333333333333333,0.0
824.0,-0.3333333333333333,0.0
825.0,2.125,3.0
826.0,0.0,0.0
827.0,16.180555555555557,18.0
828.0,47.18055555555556,87.63888888888889
829.0,16.73611111111111,24.0
830.0,-1.0,-0.3888888888888889
831.0,0.9166666666666666,1.0
832.0,19.72222222222222,60.763888888888886
833.0,0.0,0.0
834.0,0.8888888888888888,1.0
835.0,0.0,0.0
838.0,-0.3472222222222222,0.0
839.0,-0.375,0.0
840.0,0.0,0.0
841.0,-0.041666666666666664,0.0
842.0,-0.027777777777777776,0.0
843.0,-0.5,0.0
844.0,4.138888888888889,21.40277777777778
845.0,0.9166666666666666,1.625
846.0,11.36111111111111,32.56944444444444
847.0,-0.625,0.0
848.0,180.375,350.1666666666667
849.0,5.125,25.11111111111111
850.0,-0.3333333333333333,0.0
851.0,-0.3333333333333333,0.0
852.0,2.9166666666666665,3.0
853.0,5.847222222222222,12.902777777777779
854.0,0.9722222222222222,1.0
855.0,-0.013888888888888888,0.0
856.0,-0.013888888888888888,0.0
857.0,0.8611111111111112,1.0
858.0,-0.5416666666666666,0.0
859.0,-0.013888888888888888,0.0
860.0,-0.125,0.0
862.0,4.75,5.0
863.0,2.5833333333333335,5.0
864.0,-0.013888888888888888,0.0
865.0,1.0694444444444444,5.972222222222222
866.0,-1.0,1.6666666666666667
867.0,-0.3333333333333333,0.0
868.0,0.8194444444444444,4.888888888888889
869.0,0.0,0.0
870.0,-1.0,-1.0
871.0,-0.3333333333333333,1.6388888888888888
872.0,-0.027777777777777776,0.0
873.0,1.7222222222222223,4.277777777777778
874.0,-0.3333333333333333,0.0
875.0,-0.041666666666666664,0.0
876.0,7.263888888888889,11.86111111111111
877.0,-0.16666666666666666,0.0
878.0,-0.013888888888888888,0.0
879.0,0.5833333333333334,1.0
880.0,-0.08333333333333333,0.0
881.0,3.0694444444444446,10.0
882.0,0.0,0.0
883.0,-0.013888888888888888,0.0
884.0,1.9444444444444444,2.0
885.0,-0.3333333333333333,0.0
886.0,-0.027777777777777776,0.0
887.0,0.0,0.0
888.0,-0.25,0.0
889.0,30.819444444444443,46.22222222222222
890.0,21.930555555555557,34.47222222222222
891.0,-0.4166666666666667,0.013888888888888888
892.0,-0.125,0.0
893.0,-0.041666666666666664,0.0
894.0,2.5555555555555554,17.98611111111111
895.0,-1.0,2.0555555555555554
897.0,7.416666666666667,10.0
898.0,-0.25,0.0
899.0,-0.9583333333333334,0.0
900.0,-0.041666666666666664,0.0
901.0,3.0555555555555554,12.416666666666666
902.0,-0.013888888888888888,0.0
903.0,-0.3333333333333333,0.0
904.0,-0.3333333333333333,0.0
905.0,-0.25,0.0
906.0,-0.16666666666666666,0.0
907.0,2.0694444444444446,3.0
908.0,8.166666666666666,28.25
909.0,-0.027777777777777776,0.0
910.0,0.7083333333333334,5.0
911.0,3.2916666666666665,8.0
912.0,1.7361111111111112,3.0
913.0,-0.041666666666666664,0.0
914.0,-0.041666666666666664,0.0
916.0,-0.3611111111111111,0.0
917.0,-0.4583333333333333,0.0
918.0,-0.375,0.0
919.0,-0.5416666666666666,0.0
920.0,-0.041666666666666664,0.0
921.0,-0.013888888888888888,0.0
922.0,-0.20833333333333334,0.0
923.0,0.0,0.0
924.0,-0.2361111111111111,2.7222222222222223
925.0,6.611111111111111,7.944444444444445
926.0,-0.041666666666666664,0.0
927.0,-0.25,0.0
928.0,1.0138888888888888,4.0
929.0,-0.013888888888888888,0.0
930.0,-0.013888888888888888,0.0
931.0,-0.375,0.0
932.0,-0.041666666666666664,0.0
933.0,0.18055555555555555,1.0
935.0,0.75,1.0
936.0,144.52777777777777,344.77777777777777
937.0,0.0,0.0
938.0,-0.013888888888888888,0.19444444444444445
939.0,0.0,0.0
940.0,-0.013888888888888888,0.0
942.0,17.88888888888889,33.513888888888886
943.0,4.833333333333333,17.84722222222222
944.0,4.5,22.166666666666668
945.0,-0.041666666666666664,0.0
948.0,145.33333333333334,278.19444444444446
949.0,0.0,0.0
950.0,-0.16666666666666666,0.0
951.0,17.72222222222222,32.59722222222222
952.0,-0.3472222222222222,0.0
953.0,-0.3333333333333333,0.0
954.0,6.75,7.319444444444445
955.0,-0.041666666666666664,0.0
956.0,-0.3333333333333333,0.0
957.0,-0.3611111111111111,0.0
958.0,-0.16666666666666666,0.0
959.0,0.0,0.0
960.0,-1.0,157.02777777777777
961.0,0.8333333333333334,3.4583333333333335
962.0,44.458333333333336,124.11111111111111
963.0,1.875,2.0
964.0,0.0,7.152777777777778
965.0,-0.041666666666666664,0.0
966.0,-0.041666666666666664,0.0
967.0,-0.3333333333333333,2.2777777777777777
968.0,2.2916666666666665,3.0
969.0,-0.3333333333333333,0.0
970.0,-0.125,0.0
971.0,1.4861111111111112,5.0
972.0,5.027777777777778,7.0
973.0,1.7083333333333333,2.0
974.0,-0.041666666666666664,0.0
975.0,-0.3472222222222222,0.0
976.0,-0.027777777777777776,0.0
977.0,46.513888888888886,124.54166666666667
978.0,-0.041666666666666664,0.0
979.0,-0.08333333333333333,0.0
980.0,-0.9166666666666666,0.0
981.0,6.430555555555555,19.02777777777778
982.0,3.9027777777777777,4.0
983.0,35.111111111111114,82.81944444444444
984.0,-0.08333333333333333,0.0
985.0,1.4027777777777777,6.25
986.0,-0.3472222222222222,0.0
987.0,-0.041666666666666664,0.0
988.0,1.375,2.0
989.0,4.513888888888889,22.458333333333332
990.0,8.98611111111111,19.708333333333332
991.0,-0.013888888888888888,0.0
992.0,1.7638888888888888,3.8055555555555554
993.0,20.13888888888889,34.68055555555556
994.0,0.6944444444444444,1.0
995.0,-0.3333333333333333,0.0
996.0,30.15277777777778,142.63888888888889
997.0,139.91666666666666,301.84722222222223
998.0,0.0,0.0
999.0,-0.013888888888888888,0.0
1000.0,-0.041666666666666664,0.0
1001.0,5.111111111111111,6.0
1002.0,-1.0,-0.5138888888888888
1003.0,2.8194444444444446,4.0
1004.0,23.694444444444443,44.833333333333336
1005.0,28.13888888888889,49.486111111111114
1006.0,0.0,0.0
1007.0,-0.041666666666666664,0.0
1008.0,0.0,4.555555555555555
1009.0,0.0,0.0
1011.0,-0.3333333333333333,0.0
1012.0,-0.3333333333333333,0.0
1013.0,1.4166666666666667,2.0
1014.0,0.0,0.0
1015.0,0.0,0.0
1016.0,4.680555555555555,21.555555555555557
1017.0,-0.3611111111111111,0.0
1018.0,0.0,0.0
1019.0,0.0,0.0
1020.0,0.0,0.0
1021.0,-0.3333333333333333,0.0
1022.0,0.2777777777777778,1.0
1023.0,-0.013888888888888888,0.0
1024.0,0.5694444444444444,1.0
1025.0,301.97222222222223,548.8194444444445
1026.0,10.902777777777779,25.47222222222222
1027.0,163.84722222222223,495.5138888888889
1028.0,-0.25,0.0
1029.0,53.333333333333336,84.29166666666667
1031.0,-0.041666666666666664,0.0
1032.0,0.0,0.9722222222222222
1033.0,-0.8333333333333334,0.0
1034.0,12.041666666666666,16.90277777777778
1035.0,-0.25,0.0
1036.0,-0.013888888888888888,0.0
1037.0,0.875,1.0
1038.0,-0.3333333333333333,0.0
1039.0,8.930555555555555,57.59722222222222
1040.0,-0.3333333333333333,0.0
1041.0,0.18055555555555555,1.0
1042.0,12.319444444444445,20.75
1043.0,-0.013888888888888888,0.0
1044.0,15.48611111111111,42.68055555555556
1045.0,-0.3333333333333333,0.0
1046.0,-0.027777777777777776,0.0
1047.0,0.0,0.0
1048.0,-0.375,0.0
1049.0,30.27777777777778,53.166666666666664
1050.0,3.2916666666666665,6.0
1051.0,2.4166666666666665,8.73611111111111
1052.0,0.0,0.0
1053.0,0.0,0.0
1054.0,-0.3333333333333333,0.0
1055.0,-1.0,-0.6388888888888888
1056.0,-0.20833333333333334,0.0
1057.0,11.722222222222221,32.486111111111114
1058.0,-0.013888888888888888,0.0
1059.0,-0.20833333333333334,0.0
1060.0,0.0,0.0
1061.0,-0.027777777777777776,1.2777777777777777
1062.0,64.63888888888889,176.0
1063.0,1.9166666666666667,2.0
1065.0,-0.3472222222222222,0.0
1066.0,7.930555555555555,63.833333333333336
1067.0,-0.013888888888888888,0.0
1068.0,31.59722222222222,97.31944444444444
1069.0,5.0,8.0
1070.0,-0.25,0.0
1071.0,-0.041666666666666664,0.0
1072.0,-1.0,-1.0
1073.0,0.0,0.0
1074.0,0.5833333333333334,6.291666666666667
1075.0,-0.3333333333333333,0.0
1076.0,4.111111111111111,18.694444444444443
1077.0,-0.4027777777777778,0.0
1078.0,0.0,0.0
1079.0,46.458333333333336,79.375
1080.0,-0.041666666666666664,0.0
1081.0,-0.125,0.0
1082.0,7.611111111111111,14.458333333333334
1083.0,0.9444444444444444,1.0
1084.0,0.375,6.0
1085.0,17.916666666666668,35.916666666666664
1086.0,0.7777777777777778,1.0
1087.0,4.208333333333333,8.75
1088.0,-0.375,0.0
1089.0,0.6944444444444444,1.0
1090.0,23.069444444444443,77.48611111111111
1091.0,19.73611111111111,33.30555555555556
1093.0,-0.041666666666666664,0.0
1094.0,1.0,1.0
1095.0,2.8333333333333335,3.0
1096.0,41.638888888888886,143.06944444444446
1097.0,-0.041666666666666664,0.0
1098.0,-0.08333333333333333,0.027777777777777776
1099.0,-0.041666666666666664,0.0
1100.0,0.0,0.0
1101.0,17.27777777777778,26.26388888888889
1102.0,0.5694444444444444,2.0
1103.0,8.472222222222221,26.708333333333332
1104.0,-0.027777777777777776,0.0
1105.0,-0.125,0.0
1106.0,-0.027777777777777776,0.0
1107.0,0.4583333333333333,4.0
1109.0,-0.3472222222222222,0.0
1110.0,-1.0,-1.0
1111.0,22.208333333333332,82.18055555555556
1112.0,15.847222222222221,17.305555555555557
1113.0,4.888888888888889,6.972222222222222
1114.0,-0.4444444444444444,0.0
1115.0,2.9722222222222223,6.347222222222222
1116.0,3.5833333333333335,7.0
1117.0,-1.0,71.51388888888889
1119.0,-0.3333333333333333,0.0
1120.0,0.9166666666666666,2.0
1121.0,5.944444444444445,8.0
1122.0,0.0,0.0
1123.0,-0.25,0.0
1124.0,-0.041666666666666664,0.0
1125.0,0.8333333333333334,1.0
1126.0,-0.027777777777777776,0.0
1127.0,-0.20833333333333334,0.0
1128.0,0.9583333333333334,3.6527777777777777
